2017-04-19 11:29:52.226781,-0.035391024251047
2017-04-19 11:29:52.329055,-0.030145204585399498
2017-04-19 11:29:52.442365,-0.03684294757411395
2017-04-19 11:29:52.544139,-0.04860111700102848
2017-04-19 11:29:52.646920,-0.049107141742871806
2017-04-19 11:29:52.747190,-0.04504507327546896
2017-04-19 11:29:52.849465,-0.035941509115755305
2017-04-19 11:29:52.949735,-0.027417974611044272
2017-04-19 11:29:53.051010,-0.035492827892325246
2017-04-19 11:29:53.152283,-0.04008083577668026
2017-04-19 11:29:53.253555,-0.03765012524493525
2017-04-19 11:29:53.355831,-0.029858001785125605
2017-04-19 11:29:53.471141,-0.02195086007896697
2017-04-19 11:29:53.572416,-0.018206522489177455
2017-04-19 11:29:53.677699,-0.023839070999183393
2017-04-19 11:29:53.778971,-0.024817334785249494
2017-04-19 11:29:53.805040,-0.024204425582776235
2017-04-19 11:29:53.833619,-0.02344322305007804
2017-04-19 11:29:53.936394,-0.021596758046460423
2017-04-19 11:29:54.038669,-0.019973892215577393
2017-04-19 11:29:54.140444,-0.022434791221059288
2017-04-19 11:29:54.243221,-0.023846393697500606
2017-04-19 11:29:54.351517,-0.02562101308663309
2017-04-19 11:29:54.453793,-0.02856130497973269
2017-04-19 11:29:54.554062,-0.02856886589287404
2017-04-19 11:29:54.655336,-0.0282376644165249
2017-04-19 11:29:54.756608,-0.030521682990852596
2017-04-19 11:29:54.857880,-0.030581808370874826
2017-04-19 11:29:55.148161,-0.03220388758593336
2017-04-19 11:29:55.253902,-0.03429086432930123
2017-04-19 11:29:55.365203,-0.0346546024430477
2017-04-19 11:29:55.473502,-0.033985465429575035
2017-04-19 11:29:55.578778,-0.03433196710021135
2017-04-19 11:29:55.690077,-0.028962047308592365
2017-04-19 11:29:55.802380,-0.027623236158677397
2017-04-19 11:29:55.905657,-0.028320326340492728
2017-04-19 11:29:56.012947,-0.02749682623992287
2017-04-19 11:29:56.117227,-0.031538080732027185
2017-04-19 11:29:56.220504,-0.032127360253432644
2017-04-19 11:29:56.322779,-0.035998070963718314
2017-04-19 11:29:56.430068,-0.03649944762381892
2017-04-19 11:29:56.531340,-0.038517713510554816
2017-04-19 11:29:56.645651,-0.038362220441472805
2017-04-19 11:29:56.748427,-0.03768046740813601
2017-04-19 11:29:56.852207,-0.03617852514190519
2017-04-19 11:29:56.878278,-0.04029919376982677
2017-04-19 11:29:56.981557,-0.04045466464917197
2017-04-19 11:29:57.083832,-0.03942209515702755
2017-04-19 11:29:57.109901,-0.03685189806977268
2017-04-19 11:29:57.139982,-0.03417319791351962
2017-04-19 11:29:57.243266,-0.032620402287782325
2017-04-19 11:29:57.347546,-0.029085420559681857
2017-04-19 11:29:57.403698,-0.03110793711365674
2017-04-19 11:29:57.508982,-0.03249840592093186
2017-04-19 11:29:57.614264,-0.03603164819549233
2017-04-19 11:29:57.716539,-0.03544969118524785
2017-04-19 11:29:57.819816,-0.0344775046005072
2017-04-19 11:29:57.921089,-0.03225399229684882
2017-04-19 11:29:58.024368,-0.030905893430105167
2017-04-19 11:29:58.328754,-0.03102494478113575
2017-04-19 11:29:58.362514,-0.03768710534025774
2017-04-19 11:29:58.395602,-0.040930502001036075
2017-04-19 11:29:58.497879,-0.041729431221118565
2017-04-19 11:29:58.525953,-0.04287315751934563
2017-04-19 11:29:58.553032,-0.04247687599801847
2017-04-19 11:29:58.585124,-0.040920585686685725
2017-04-19 11:29:58.618208,-0.04041738082525358
2017-04-19 11:29:58.660823,-0.03982520867964981
2017-04-19 11:29:58.692032,-0.038201720564936516
2017-04-19 11:29:58.721110,-0.03725015363331016
2017-04-19 11:29:58.747684,-0.036741122445244724
2017-04-19 11:29:58.784285,-0.03668748460193465
2017-04-19 11:29:58.886559,-0.03457150875312296
2017-04-19 11:29:58.930676,-0.03430103861408933
2017-04-19 11:29:58.974796,-0.03606225005759796
2017-04-19 11:29:59.078074,-0.036828855638476064
2017-04-19 11:29:59.181357,-0.036704447549133254
2017-04-19 11:29:59.284634,-0.039000187452305636
2017-04-19 11:29:59.386911,-0.03512185363692133
2017-04-19 11:29:59.490190,-0.03563077063162953
2017-04-19 11:29:59.592465,-0.03158090567276417
2017-04-19 11:29:59.696748,-0.030618866822040916
2017-04-19 11:29:59.749390,-0.033220859781646406
2017-04-19 11:29:59.853169,-0.03552211275002954
2017-04-19 11:29:59.957449,-0.03441581413970744
2017-04-19 11:29:59.982518,-0.03607038706080758
2017-04-19 11:30:00.013600,-0.034632515183174645
2017-04-19 11:30:00.042678,-0.034601859242988836
2017-04-19 11:30:00.073765,-0.03389214049780981
2017-04-19 11:30:00.101841,-0.035600436870365404
2017-04-19 11:30:00.204114,-0.035349277243670596
2017-04-19 11:30:00.307391,-0.03628071323145407
2017-04-19 11:30:00.410671,-0.036687354078346855
2017-04-19 11:30:00.438746,-0.043040535574575094
2017-04-19 11:30:00.544030,-0.043612139873731186
2017-04-19 11:30:00.647081,-0.045848115696305675
2017-04-19 11:30:00.749361,-0.04693988792906952
2017-04-19 11:30:00.787470,-0.04705136814574043
2017-04-19 11:30:00.895766,-0.04500174330642188
2017-04-19 11:30:00.998040,-0.03253728068718818
2017-04-19 11:30:01.027117,-0.02705103212037306
2017-04-19 11:30:01.131098,-0.027573391848033847
2017-04-19 11:30:01.184256,-0.02705629819279559
2017-04-19 11:30:01.287066,-0.029033688853147794
2017-04-19 11:30:01.389846,-0.032900185547621766
2017-04-19 11:30:01.420929,-0.034431485362016685
2017-04-19 11:30:01.524207,-0.032557822312491665
2017-04-19 11:30:01.627485,-0.029460094026433542
2017-04-19 11:30:01.730764,-0.02977113900557689
2017-04-19 11:30:01.834044,-0.032851279587915165
2017-04-19 11:30:01.937322,-0.033607481235509086
2017-04-19 11:30:02.040599,-0.03313439688846703
2017-04-19 11:30:02.290276,-0.03256596512238375
2017-04-19 11:30:02.324366,-0.032748001664947714
2017-04-19 11:30:02.355953,-0.03142085823070974
2017-04-19 11:30:02.387539,-0.03257192937817649
2017-04-19 11:30:02.417619,-0.031925402673937384
2017-04-19 11:30:02.451710,-0.031297271245012415
2017-04-19 11:30:02.483801,-0.03189349217371395
2017-04-19 11:30:02.514884,-0.03173023963744046
2017-04-19 11:30:02.550980,-0.03263835147891158
2017-04-19 11:30:02.584071,-0.03273004864592366
2017-04-19 11:30:02.686844,-0.032772577163789
2017-04-19 11:30:02.718430,-0.032228437321366356
2017-04-19 11:30:02.747507,-0.03405661757140404
2017-04-19 11:30:02.850784,-0.032922991520858876
2017-04-19 11:30:02.953059,-0.034773116675946195
2017-04-19 11:30:03.055333,-0.036483592546353194
2017-04-19 11:30:03.157609,-0.03805595708153264
2017-04-19 11:30:03.183679,-0.04020816212320934
2017-04-19 11:30:03.286958,-0.0350877785910813
